Question	Answer	Source	Metadata
ha ha	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat
I am cracking up	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat
That me made me laugh out loud	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat
You're cracking me up	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat
You're a crack up	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat
You are too funny	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat
You are the funniest	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat
ya that was funny 	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat
Whoa funny	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat
very funny	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat
That's hilarious	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat
That's funny	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat
looooool	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat
That's a good one	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat
Omg hilarious	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat
That made me laugh	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat
That is too funny	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat
that is funny	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat
Teehee	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat
Tee hee	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat
So freaking funny	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat
ROFL	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat
Pretty hilarious	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat
Pretty funny	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat
You're making me laugh	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat
That's a knee slapper	You've got me laughing, too!	qna_chitchat_Caring	editorial:chitchat
Whoops	Not a problem.	qna_chitchat_Caring	editorial:chitchat
Scuse me	Not a problem.	qna_chitchat_Caring	editorial:chitchat
Pardon me	Not a problem.	qna_chitchat_Caring	editorial:chitchat
Pardon	Not a problem.	qna_chitchat_Caring	editorial:chitchat
Oopsie	Not a problem.	qna_chitchat_Caring	editorial:chitchat
Oops	Not a problem.	qna_chitchat_Caring	editorial:chitchat
No offense	Not a problem.	qna_chitchat_Caring	editorial:chitchat
I beg your pardon	Not a problem.	qna_chitchat_Caring	editorial:chitchat
Excuse moi	Not a problem.	qna_chitchat_Caring	editorial:chitchat
Excuse me	Not a problem.	qna_chitchat_Caring	editorial:chitchat
Don't take this the wrong way	Not a problem.	qna_chitchat_Caring	editorial:chitchat
Don't take that the wrong way	Not a problem.	qna_chitchat_Caring	editorial:chitchat
Don't be offended	Not a problem.	qna_chitchat_Caring	editorial:chitchat
Begging your pardon	Not a problem.	qna_chitchat_Caring	editorial:chitchat
Umm what? 	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
Wanna tell me more?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
How do you mean?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
Huh?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
I'm sorry, what do you mean?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
Is that what you meant to say?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
Pray tell, what does that mean?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
Care to say more?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
Umm what now? 	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
Care to explain?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
Wait a minute, what?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
Wait what now?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
Wait what? 	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
Wanna elaborate?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
Wanna explain more?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
Can you clarify that? 	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
Run that by me again.	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
Can you restate that? 	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
Can you explain better?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
Can you explain more about that?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
Can you explain more?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
Can you explain that to me? 	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
Can you explain that?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
Can you please explain that?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
Come again?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
Can you rephrase that? 	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
What are you on about? 	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
Can you say more on that?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
Can you say that a different way?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
Can you state that a different way? 	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
Can you tell me more about that?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
Can you try and explain that to me?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
Care to elaborate?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
Can you please explain yourself?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
Wot u talking bout Willis?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
Wanna explain?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
Whatdya mean?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
What's that mean?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
What's that supposed to mean?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
Why do you say that?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
Why do you think that?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
What was that? 	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
wot u talkin abt?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
what the heck does that mean?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
Wot?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
WTF	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
You want to clarify that?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
You want to elaborate on that?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
You want to explain that?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
You want to tell me more about that?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
Why is that?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
What makes you say that?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
What are you talking about? 	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
What do you even mean by that?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
What do you mean by that?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
What do you mean? 	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
What does that even mean? 	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
What does that mean, pray tell?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
What you talking about Willis?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
What is that supposed to mean?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
You want to tell me more?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
What makes you think so?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
What makes you think that?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
What now?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
What on earth are you talking about?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
What on earth do you mean by that?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
What the heck are you talking about?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
What don't you get?	I'm not sure. 	qna_chitchat_Caring	editorial:chitchat
that is true	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
100 percent	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
Right you are	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
Righto	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
So true	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
That is a correct statement	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
That is a true statement	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
That is accurate	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
That is an accurate statement	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
One hundred percent	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
That is right	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
Nailed it	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
That was a correct statement	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
That was a true statement	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
That was accurate	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
That was an accurate statement	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
That was correct	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
That was right	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
That was true	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
That's a correct statement	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
That is correct	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
correctamundo	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
Absolutely	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
Absolutely correct	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
Absolutely right	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
Accurate	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
Affirmative	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
Beyond a doubt	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
Bullseye	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
Certainly	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
Right	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
Correct you are	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
That's accurate	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
Darn straight	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
Definitely	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
Ding ding ding	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
Fair	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
I understood what you said	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
I'm picking up what you're throwing down	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
In a heartbeat	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
Indubitably	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
Correct	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
You're right	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
Yes, that is true	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
yes, that's accurate	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
yes, that's correct	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
Yes, that's right	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
Yes, that's true	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
You are correct	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
You are right	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
You hit the nail on the head	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
That's a fair assessment	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
You're correct	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
Yes, that is accurate	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
Yup, that is accurate	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
Yup, that is correct	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
yup, that is right	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
Yup, that is true	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
Yup, that's accurate	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
Yup, that's correct	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
yup, that's right	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
Yup, that's true	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
You nailed it	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
Understood	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
TRUE	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
thats amazing	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
That's an accurate statement	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
That's correct	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
That's right	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
That's true	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
Truuuuu	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
Truuuuue	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
Yes, that is right	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
Uhhuh	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
Yes, that is correct	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
Undoubtedly	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
Unquestionably	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
What you said was accurate	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
What you said was correct	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
What you said was right	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
What you said was true	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
Without a doubt	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
Without a second thought	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
That's a true statement	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
Uh huh	Glad to hear it!	qna_chitchat_Caring	editorial:chitchat
I didn't mean that	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
Apologies	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
My bad	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
My apologies	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
Just wanted to say sorry	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
I'm very sorry	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
I'm terribly sorry	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
I'm sorry friend	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
I'm sorry	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
I'm so sorry	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
I'm remorseful	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
I'm really sorry about that	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
I'm really sorry	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
Oh god, I'm sorry 	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
I just wanted to say sorry	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
Oh gosh, sorry about that	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
I beg your forgiveness	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
I apologize for that	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
I apologize	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
I am truly sorry	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
I am so very sorry	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
I am so sorry to hear that	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
I am ever so sorry	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
Geez,  sorry	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
Forgive me	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
Crap, sorry	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
Can you forgive me	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
Can you ever forgive me	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
I sincerely apologize	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
Sorry for everything	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
Whoops sorry	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
Whoops I'm sorry	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
Whoops I messed up	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
That's my mistake	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
That's my bad	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
That was totally my bad	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
That was my bad	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
Sry	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
srry	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
Sorry sorry	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
Sorry I messed up	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
Sorry I made a mistake	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
My most sincere apologies	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
Sorry for that	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
Whoops that's my bad	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
Sorry bot	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
Sorry about that	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
Sorry	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
So sorry	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
Please, won't you forgive me?	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
Please forgive me	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
Please excuse me	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
Oops, sorry	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
Oops, my bad	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
Oops sorry	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
Omg sorry	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
Oh no sorry	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
Sorry I goofed up	Think nothing of it. 	qna_chitchat_Caring	editorial:chitchat
I thank you	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
Oh, thank you	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
My sincere thanks	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
My humblest thanks to you	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
Marvelous, thanks	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
Marvelous, thank you kindly	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
Marvelous, thank you	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
Many thanks to you	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
Many thanks	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
Kthx	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
I'm grateful, thanks	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
Ahh, thanks	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
I'm grateful for that, thank you	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
Perfecto, thanks	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
I appreciate you	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
I appreciate that	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
I appreciate it	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
I am very thankful for that	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
How kind, thank you	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
Great, thanks	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
Great, thank you	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
Gracias	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
Gotcha, thanks	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
Gotcha, thank you	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
Awesome thanks!	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
I'm grateful for that, thank you kindly	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
thank you pal	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
Wonderful, thank you!	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
Wonderful, thank you very much	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
Why thank you	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
Thx	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
Thnx	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
That's very kind	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
That's great, thanks	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
That is lovely, thanks	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
That is awesome, thanks!	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
Thanks bot	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
Thanks a lot	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
Okay, thanks!	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
Thank you so much	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
Perfect, thanks	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
Thank you my friend	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
Thank you kindly	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
Thank you for that	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
Thank you bot	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
Thank you	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
Right on, thanks very much	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
Right on, thanks a lot	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
Radical, thanks	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
Rad, thanks	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
Rad thank you	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
Wonderful, thanks!	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
Thanks	Glad I could help.	qna_chitchat_Caring	editorial:chitchat
I don't understand what you're talking about	Sorry, I got a little lost.	qna_chitchat_Caring	editorial:chitchat
Explain yourself	Sorry, I got a little lost.	qna_chitchat_Caring	editorial:chitchat
I'm very confused	Sorry, I got a little lost.	qna_chitchat_Caring	editorial:chitchat
I'm super confused	Sorry, I got a little lost.	qna_chitchat_Caring	editorial:chitchat
I'm so confused right now	Sorry, I got a little lost.	qna_chitchat_Caring	editorial:chitchat
I'm so confused	Sorry, I got a little lost.	qna_chitchat_Caring	editorial:chitchat
I'm not following	Sorry, I got a little lost.	qna_chitchat_Caring	editorial:chitchat
I'm lost	Sorry, I got a little lost.	qna_chitchat_Caring	editorial:chitchat
I'm confused	Sorry, I got a little lost.	qna_chitchat_Caring	editorial:chitchat
Start making sense	Sorry, I got a little lost.	qna_chitchat_Caring	editorial:chitchat
I don't understand what you're trying to say	Sorry, I got a little lost.	qna_chitchat_Caring	editorial:chitchat
That did not make any sense	Sorry, I got a little lost.	qna_chitchat_Caring	editorial:chitchat
I don't understand what you mean	Sorry, I got a little lost.	qna_chitchat_Caring	editorial:chitchat
I don't understand	Sorry, I got a little lost.	qna_chitchat_Caring	editorial:chitchat
I don't think I know what you're talking about	Sorry, I got a little lost.	qna_chitchat_Caring	editorial:chitchat
I don't get it	Sorry, I got a little lost.	qna_chitchat_Caring	editorial:chitchat
I don't follow	Sorry, I got a little lost.	qna_chitchat_Caring	editorial:chitchat
I do not understand	Sorry, I got a little lost.	qna_chitchat_Caring	editorial:chitchat
I am very confused	Sorry, I got a little lost.	qna_chitchat_Caring	editorial:chitchat
I am super confused	Sorry, I got a little lost.	qna_chitchat_Caring	editorial:chitchat
I have no idea what you're talking about	Sorry, I got a little lost.	qna_chitchat_Caring	editorial:chitchat
We are not on the same page	Sorry, I got a little lost.	qna_chitchat_Caring	editorial:chitchat
You're not making sense	Sorry, I got a little lost.	qna_chitchat_Caring	editorial:chitchat
You're not making any sense to me	Sorry, I got a little lost.	qna_chitchat_Caring	editorial:chitchat
You're no making any sense	Sorry, I got a little lost.	qna_chitchat_Caring	editorial:chitchat
You're confusing me	Sorry, I got a little lost.	qna_chitchat_Caring	editorial:chitchat
You made no sense	Sorry, I got a little lost.	qna_chitchat_Caring	editorial:chitchat
You are not making sense	Sorry, I got a little lost.	qna_chitchat_Caring	editorial:chitchat
You are not making any sense to me	Sorry, I got a little lost.	qna_chitchat_Caring	editorial:chitchat
You are not making any sense	Sorry, I got a little lost.	qna_chitchat_Caring	editorial:chitchat
Say what? 	Sorry, I got a little lost.	qna_chitchat_Caring	editorial:chitchat
You are confusing	Sorry, I got a little lost.	qna_chitchat_Caring	editorial:chitchat
You've lost me	Sorry, I got a little lost.	qna_chitchat_Caring	editorial:chitchat
Umm	Sorry, I got a little lost.	qna_chitchat_Caring	editorial:chitchat
Try to make some sense	Sorry, I got a little lost.	qna_chitchat_Caring	editorial:chitchat
That was confusing	Sorry, I got a little lost.	qna_chitchat_Caring	editorial:chitchat
That made no sense	Sorry, I got a little lost.	qna_chitchat_Caring	editorial:chitchat
That doesn't make sense	Sorry, I got a little lost.	qna_chitchat_Caring	editorial:chitchat
That doesn't make any sense	Sorry, I got a little lost.	qna_chitchat_Caring	editorial:chitchat
That didn't make sense	Sorry, I got a little lost.	qna_chitchat_Caring	editorial:chitchat
That didn't make any sense	Sorry, I got a little lost.	qna_chitchat_Caring	editorial:chitchat
You are confusing me	Sorry, I got a little lost.	qna_chitchat_Caring	editorial:chitchat
I’m happy to help	Wonderful.	qna_chitchat_Caring	editorial:chitchat
No worries	Wonderful.	qna_chitchat_Caring	editorial:chitchat
No problem	Wonderful.	qna_chitchat_Caring	editorial:chitchat
No biggie	Wonderful.	qna_chitchat_Caring	editorial:chitchat
My pleasure	Wonderful.	qna_chitchat_Caring	editorial:chitchat
It's my pleasure	Wonderful.	qna_chitchat_Caring	editorial:chitchat
Any time	Wonderful.	qna_chitchat_Caring	editorial:chitchat
It is my pleasure	Wonderful.	qna_chitchat_Caring	editorial:chitchat
Welcome	Wonderful.	qna_chitchat_Caring	editorial:chitchat
Fuggitaboutit	Wonderful.	qna_chitchat_Caring	editorial:chitchat
Forget about it	Wonderful.	qna_chitchat_Caring	editorial:chitchat
Don't mention it	Wonderful.	qna_chitchat_Caring	editorial:chitchat
Don’t mention it	Wonderful.	qna_chitchat_Caring	editorial:chitchat
De nada	Wonderful.	qna_chitchat_Caring	editorial:chitchat
Anytime	Wonderful.	qna_chitchat_Caring	editorial:chitchat
It was nothing	Wonderful.	qna_chitchat_Caring	editorial:chitchat
You are welcome	Wonderful.	qna_chitchat_Caring	editorial:chitchat
You're welcome my friend	Wonderful.	qna_chitchat_Caring	editorial:chitchat
You're welcome bot	Wonderful.	qna_chitchat_Caring	editorial:chitchat
You're welcome	Wonderful.	qna_chitchat_Caring	editorial:chitchat
You're very welcome	Wonderful.	qna_chitchat_Caring	editorial:chitchat
